student_id,resource_type,time_spent,completion
5083,pdf,87,0
5084,pdf,75,1
5085,pdf,111,2
5086,pdf,108,1
5087,pdf,88,1
5088,pdf,68,1
5089,pdf,120,2
5090,pdf,75,2
5091,pdf,98,2
5092,pdf,88,1
5093,pdf,47,2
5094,pdf,100,1
5095,pdf,90,0
5096,pdf,66,1
5097,pdf,41,0
5098,pdf,111,2
5099,pdf,107,0
5100,pdf,81,0
5101,pdf,78,1
5102,pdf,91,1
5103,pdf,54,1
5104,pdf,104,1
5105,pdf,81,0
5106,pdf,120,0
5107,pdf,41,2
5108,pdf,60,2
5109,pdf,74,0
5110,pdf,91,0
5111,pdf,98,0
5112,pdf,93,2
5113,pdf,98,0
5114,pdf,60,0
5115,pdf,93,2
5116,pdf,115,1
5117,pdf,59,0
5118,pdf,108,0
5119,pdf,80,1
5120,pdf,120,0
5121,pdf,110,2
5122,pdf,117,0
5123,pdf,101,2
5124,pdf,107,0
5125,pdf,84,2
5126,pdf,110,2
5127,pdf,80,0
5128,pdf,50,2
5129,pdf,52,1
5130,pdf,77,0
5131,pdf,95,0
5132,pdf,114,2
5133,pdf,81,0
5134,pdf,67,1
5135,pdf,95,1
5136,pdf,68,1
5137,pdf,100,1
5138,pdf,106,0
5139,pdf,59,0
5140,pdf,89,1
5141,pdf,98,2
5142,pdf,73,0
5143,pdf,84,2
5144,pdf,53,1
5145,pdf,96,1
5146,pdf,83,1
5147,pdf,44,2
5148,pdf,65,0
5149,pdf,82,1
5150,pdf,99,2
5151,pdf,59,1
5152,pdf,80,2
5153,pdf,69,0
5154,pdf,41,0
5155,pdf,86,0
5156,pdf,50,0
5157,pdf,100,2
5158,pdf,78,0
5159,pdf,92,2
5160,pdf,112,0
5161,pdf,47,1
5162,pdf,97,1
5163,pdf,41,2
5164,pdf,114,1
5165,pdf,71,0
5166,pdf,74,2
5167,pdf,94,0
5168,pdf,53,0
5169,pdf,97,2
5170,pdf,99,1
5171,pdf,86,1
5172,pdf,88,1
5173,pdf,117,0
5174,pdf,68,2
5175,pdf,53,2
5176,pdf,79,0
5177,pdf,76,2
5178,pdf,94,2
5179,pdf,54,2
5180,pdf,80,2
5181,pdf,70,1
5182,pdf,109,0
5183,pdf,41,1
5184,pdf,113,2
5185,pdf,54,2
5186,pdf,118,0
5187,pdf,74,2
5188,pdf,113,2
5189,pdf,40,0
5190,pdf,112,2
5191,pdf,61,2
5192,pdf,42,2
5193,pdf,41,1
5194,pdf,72,1
5195,pdf,49,0
5196,pdf,97,2
5197,pdf,103,0
5198,pdf,64,1
5199,pdf,58,0
5200,pdf,74,0
5201,pdf,43,1
5202,pdf,88,1
5203,pdf,46,1
5204,pdf,120,0
5205,pdf,79,0
5206,pdf,46,2
5207,pdf,92,0
5208,pdf,117,1
5209,pdf,53,2
5210,pdf,103,0
5211,pdf,69,1
5212,pdf,49,2
5213,pdf,71,1
5214,pdf,95,2
5215,pdf,58,2
5216,pdf,115,2
5217,pdf,70,2
5218,pdf,41,0
5219,pdf,97,1
5220,pdf,62,2
5221,pdf,54,1
5222,pdf,80,1
5223,pdf,95,1
5224,pdf,45,2
5225,pdf,90,0
5226,pdf,108,1
5227,pdf,58,2
5228,pdf,93,1
5229,pdf,66,1
5230,pdf,85,2
5231,pdf,114,2
5232,pdf,96,1
5233,pdf,106,1
5234,pdf,85,1
5235,pdf,48,1
5236,pdf,43,0
5237,pdf,63,2
5238,pdf,81,2
5239,pdf,61,2
5240,pdf,102,0
5241,pdf,106,2
5242,pdf,62,1
5243,pdf,74,1
5244,pdf,46,0
5245,pdf,88,0
5246,pdf,67,1
5247,pdf,109,0
5248,pdf,85,2
5249,pdf,101,1
5250,pdf,57,1
5251,pdf,104,1
5252,pdf,47,0
5253,pdf,110,1
5254,pdf,61,2
5255,pdf,107,1
5256,pdf,113,0
5257,pdf,66,2
5258,pdf,82,2
5259,pdf,84,2
5260,pdf,45,2
5261,pdf,91,1
5262,pdf,70,2
5263,pdf,114,2
5264,pdf,75,2
5265,pdf,80,1
5266,pdf,58,1
5267,pdf,72,2
5268,pdf,64,0
5269,pdf,65,2
5270,pdf,51,0
5271,pdf,56,1
5272,pdf,109,2
5273,pdf,95,1
5274,pdf,104,1
5275,pdf,105,1
5276,pdf,75,0
5277,pdf,101,1
5278,pdf,67,0
5279,pdf,90,0
5280,pdf,96,1
5281,pdf,114,0
5282,pdf,63,2
5283,pdf,84,0
5284,pdf,120,2
5285,pdf,76,1
5286,pdf,73,1
5287,pdf,56,0
5288,pdf,88,2
5289,pdf,69,2
5290,pdf,50,1
5291,pdf,97,2
5292,pdf,101,1
5293,pdf,57,1
5294,pdf,73,1
5295,pdf,106,1
5296,pdf,110,2
5297,pdf,64,2
5298,pdf,93,0
5299,pdf,88,1
5300,pdf,56,2
5301,pdf,88,1
5302,pdf,55,1
5303,pdf,64,0
5304,pdf,118,1
5305,pdf,107,1
5306,pdf,66,2
5307,pdf,119,1
5308,pdf,52,0
5309,pdf,110,2
5310,pdf,112,2
5311,pdf,117,1
5312,pdf,82,0
5313,pdf,90,1
5314,pdf,97,0
5315,pdf,49,1
5316,pdf,85,2
5317,pdf,54,2
5318,pdf,55,2
5319,pdf,92,1
5320,pdf,95,0
5321,pdf,66,0
5322,pdf,55,0
5323,pdf,40,0
5324,pdf,60,0
5325,pdf,92,1
5326,pdf,57,2
5327,pdf,81,0
5328,pdf,96,0
5329,pdf,94,0
5330,pdf,113,2
5331,pdf,72,0
5332,pdf,56,1
5333,pdf,103,2
5334,pdf,98,2
5335,pdf,78,2
5336,pdf,95,2
5337,pdf,85,1
5338,pdf,105,0
5339,pdf,120,2
5340,pdf,74,1
5341,pdf,98,1
5342,pdf,117,0
5343,pdf,72,2
5344,pdf,82,2
5345,pdf,112,1
5346,pdf,64,0
5347,pdf,58,2
5348,pdf,109,1
5349,pdf,70,0
5350,pdf,50,2
5351,pdf,63,0
5352,pdf,117,2
5353,pdf,68,1
5354,pdf,100,2
5355,pdf,88,1
5356,pdf,104,0
5357,pdf,71,0
5358,pdf,81,2
5359,pdf,75,0
5360,pdf,69,2
5361,pdf,84,0
5362,pdf,114,1
5363,pdf,50,0
5364,pdf,53,2
5365,pdf,112,1
5366,pdf,44,1
5367,pdf,112,0
5368,pdf,119,0
5369,pdf,86,1
5370,pdf,79,1
5371,pdf,108,0
5372,pdf,89,0
5373,pdf,48,0
5374,pdf,99,0
5375,pdf,73,2
5376,pdf,72,1
5377,pdf,71,0
5378,pdf,106,1
5379,pdf,71,0
5380,pdf,68,2
5381,pdf,110,2
5382,pdf,43,0
5383,pdf,92,2
5384,pdf,76,1
5385,pdf,73,0
5386,pdf,83,0
5387,pdf,61,1
5388,pdf,110,1
5389,pdf,78,1
5390,pdf,114,1
5391,pdf,43,0
5392,pdf,85,1
5393,pdf,45,0
5394,pdf,67,1
5395,pdf,105,2
5396,pdf,61,0
5397,pdf,110,2
5398,pdf,105,2
5399,pdf,63,0
5400,pdf,68,0
5401,pdf,89,1
5402,pdf,70,2
5403,pdf,90,1
5404,pdf,77,2
5405,pdf,69,0
5406,pdf,118,1
5407,pdf,98,0
5408,pdf,117,2
5409,pdf,46,1
5410,pdf,44,0
5411,pdf,83,0
5412,pdf,82,0
5413,pdf,108,1
5414,pdf,85,2
5415,pdf,104,0
5416,pdf,62,0
5417,pdf,93,2
5418,pdf,48,2
5419,pdf,44,0
5420,pdf,68,2
5421,pdf,43,2
5422,pdf,83,2
5423,pdf,58,1
5424,pdf,71,2
5425,pdf,104,1
5426,pdf,53,2
5427,pdf,64,2
5428,pdf,101,0
5429,pdf,120,2
5430,pdf,53,0
5431,pdf,58,1
5432,pdf,61,0
5433,pdf,72,0
5434,pdf,116,0
5435,pdf,89,1
5436,pdf,113,0
5437,pdf,73,0
5438,pdf,65,2
5439,pdf,108,0
5440,pdf,46,1
5441,pdf,77,0
5442,pdf,100,1
5443,pdf,62,1
5444,pdf,106,2
5445,pdf,73,2
5446,pdf,42,1
5447,pdf,113,2
5448,pdf,54,2
5449,pdf,89,0
5450,pdf,98,2
5451,pdf,52,2
5452,pdf,72,2
5453,pdf,50,0
5454,pdf,71,1
5455,pdf,83,1
5456,pdf,99,2
5457,pdf,76,0
5458,pdf,117,0
5459,pdf,94,0
5460,pdf,67,1
5461,pdf,108,1
5462,pdf,110,0
5463,pdf,119,0
5464,pdf,90,0
5465,pdf,86,1
5466,pdf,103,0
5467,pdf,100,1
5468,pdf,48,1
5469,pdf,107,1
5470,pdf,63,0
5471,pdf,84,2
5472,pdf,68,1
5473,pdf,45,1
5474,pdf,103,0
5475,pdf,92,2
5476,pdf,74,2
5477,pdf,55,2
5478,pdf,68,0
5479,pdf,40,0
5480,pdf,64,1
5481,pdf,111,1
5482,pdf,45,0
5483,pdf,90,0
5484,pdf,112,1
5485,pdf,94,1
5486,pdf,82,1
5487,pdf,98,1
5488,pdf,73,1
5489,pdf,47,0
5490,pdf,99,1
5491,pdf,73,1
5492,pdf,91,0
5493,pdf,90,0
5494,pdf,62,0
5495,pdf,94,1
5496,pdf,57,1
5497,pdf,55,2
5498,pdf,42,0
5499,pdf,105,1
5500,pdf,49,1
5501,pdf,93,1
5502,pdf,54,1
5503,pdf,99,1
5504,pdf,93,1
5505,pdf,70,1
5506,pdf,61,0
5507,pdf,88,2
5508,pdf,95,1
5509,pdf,42,0
5510,pdf,115,2
5511,pdf,97,2
5512,pdf,114,1
5513,pdf,118,1
5514,pdf,89,2
5515,pdf,120,2
5516,pdf,103,1
5517,pdf,75,0
5518,pdf,115,0
5519,pdf,71,2
5520,pdf,49,2
5521,pdf,69,0
5522,pdf,104,0
5523,pdf,84,0
5524,pdf,72,0
5525,pdf,64,2
5526,pdf,116,0
5527,pdf,104,0
5528,pdf,100,0
5529,pdf,61,2
5530,pdf,74,1
5531,pdf,60,2
5532,pdf,88,1
5533,pdf,70,2
5534,pdf,75,2
5535,pdf,93,1
5536,pdf,83,2
5537,pdf,78,1
5538,pdf,56,1
5539,pdf,114,0
5540,pdf,49,0
5541,pdf,74,0
5542,pdf,70,1
5543,pdf,77,2
5544,pdf,67,0
5545,pdf,58,1
5546,pdf,112,1
5547,pdf,90,0
5548,pdf,51,0
5549,pdf,60,0
5550,pdf,82,1
5551,pdf,48,2
5552,pdf,97,0
5553,pdf,103,1
5554,pdf,108,1
5555,pdf,69,0
5556,pdf,58,1
5557,pdf,106,2
5558,pdf,73,2
5559,pdf,63,0
5560,pdf,100,1
5561,pdf,76,2
5562,pdf,103,0
5563,pdf,41,1
5564,pdf,57,2
5565,pdf,88,0
5566,pdf,80,0
5567,pdf,93,2
5568,pdf,110,0
5569,pdf,50,1
5570,pdf,74,1
5571,pdf,68,0
5572,pdf,91,2
5573,pdf,84,1
5574,pdf,78,0
5575,pdf,55,0
5576,pdf,120,1
5577,pdf,103,0
5578,pdf,85,0
5579,pdf,53,1
5580,pdf,41,0
5581,pdf,62,0
5582,pdf,93,2
5583,pdf,77,2
5584,pdf,87,2
5585,pdf,62,2
5586,pdf,51,2
5587,pdf,91,2
5588,pdf,71,0
5589,pdf,77,0
5590,pdf,73,2
5591,pdf,107,1
5592,pdf,61,1
5593,pdf,47,0
5594,pdf,113,0
5595,pdf,85,0
5596,pdf,116,1
5597,pdf,93,0
5598,pdf,61,0
5599,pdf,111,2
5600,pdf,106,0
5601,pdf,88,1
5602,pdf,98,0
5603,pdf,62,0
5604,pdf,53,2
5605,pdf,79,1
5606,pdf,62,2
5607,pdf,91,0
5608,pdf,119,2
5609,pdf,95,2
5610,pdf,56,2
5611,pdf,76,2
5612,pdf,45,1
5613,pdf,107,2
5614,pdf,111,2
5615,pdf,103,2
5616,pdf,45,0
5617,pdf,94,2
5618,pdf,83,0
5619,pdf,66,1
5620,pdf,57,0
5621,pdf,111,1
5622,pdf,110,1
5623,pdf,77,2
5624,pdf,91,1
5625,pdf,52,0
5626,pdf,92,2
5627,pdf,69,1
5628,pdf,94,2
5629,pdf,103,1
5630,pdf,55,0
5631,pdf,78,1
5632,pdf,72,0
5633,pdf,104,0
5634,pdf,45,0
5635,pdf,83,1
5636,pdf,92,0
5637,pdf,80,0
5638,pdf,120,0
5639,pdf,64,0
5640,pdf,72,1
5641,pdf,69,2
5642,pdf,52,1
5643,pdf,89,1
5644,pdf,119,1
5645,pdf,44,2
5646,pdf,60,0
5647,pdf,80,1
5648,pdf,76,2
5649,pdf,109,0
5650,pdf,115,0
5651,pdf,118,2
5652,pdf,65,2
5653,pdf,72,0
5654,pdf,41,0
5655,pdf,101,2
5656,pdf,71,1
5657,pdf,98,2
5658,pdf,90,2
5659,pdf,100,1
5660,pdf,92,1
5661,pdf,79,2
5662,pdf,85,2
5663,pdf,93,1
5664,pdf,40,0
5665,pdf,100,0
5666,pdf,42,0
5667,pdf,40,1
5668,pdf,112,1
5669,pdf,84,1
5670,pdf,92,0
5671,pdf,108,2
5672,pdf,114,1
5673,pdf,120,2
5674,pdf,90,2
5675,pdf,114,2
5676,pdf,112,1
5677,pdf,51,2
5678,pdf,54,2
5679,pdf,42,0
5680,pdf,66,2
5681,pdf,71,1
5682,pdf,119,1
5683,pdf,85,0
5684,pdf,78,1
5685,pdf,75,2
5686,pdf,114,1
5687,pdf,95,2
5688,pdf,70,0
5689,pdf,111,2
5690,pdf,79,0
5691,pdf,107,1
5692,pdf,63,0
5693,pdf,60,0
5694,pdf,103,0
5695,pdf,58,1
5696,pdf,116,2
5697,pdf,114,0
5698,pdf,58,2
5699,pdf,102,1
5700,pdf,104,0
5701,pdf,42,1
5702,pdf,63,2
5703,pdf,84,2
5704,pdf,48,1
5705,pdf,42,2
5706,pdf,55,2
5707,pdf,66,0
5708,pdf,109,2
5709,pdf,86,1
5710,pdf,55,1
5711,pdf,52,0
5712,pdf,40,2
5713,pdf,83,2
5714,pdf,85,2
5715,pdf,76,2
5716,pdf,57,2
5717,pdf,89,0
5718,pdf,87,1
5719,pdf,94,0
5720,pdf,43,2
5721,pdf,64,2
5722,pdf,94,0
5723,pdf,59,2
5724,pdf,102,2
5725,pdf,105,2
5726,pdf,48,2
5727,pdf,53,2
5728,pdf,61,2
5729,pdf,91,0
5730,pdf,120,0
5731,pdf,119,1
5732,pdf,102,2
5733,pdf,114,1
5734,pdf,63,1
5735,pdf,103,1
5736,pdf,93,0
5737,pdf,92,0
5738,pdf,45,2
5739,pdf,89,2
5740,pdf,65,0
5741,pdf,96,0
5742,pdf,60,2
5743,pdf,78,0
5744,pdf,92,0
5745,pdf,59,0
5746,pdf,117,0
5747,pdf,74,0
5748,pdf,94,2
5749,pdf,108,1
5750,pdf,85,1
5751,pdf,98,1
5752,pdf,93,0
5753,pdf,41,2
5754,pdf,75,2
5755,pdf,70,0
5756,pdf,72,0
5757,pdf,120,1
5758,pdf,83,0
5759,pdf,82,0
5760,pdf,45,2
5761,pdf,111,0
5762,pdf,63,2
5763,pdf,78,1
5764,pdf,83,0
5765,pdf,86,1
5766,pdf,112,2
5767,pdf,68,1
5768,pdf,111,0
5769,pdf,86,2
5770,pdf,50,2
5771,pdf,52,2
5772,pdf,70,0
5773,pdf,55,2
5774,pdf,105,1
5775,pdf,62,0
5776,pdf,64,1
5777,pdf,52,0
5778,pdf,103,1
5779,pdf,87,1
5780,pdf,41,0
5781,pdf,81,0
5782,pdf,93,0
5783,pdf,80,0
5784,pdf,114,1
5785,pdf,43,2
5786,pdf,49,0
5787,pdf,70,0
5788,pdf,92,2
5789,pdf,86,2
5790,pdf,110,2
5791,pdf,87,2
5792,pdf,86,2
5793,pdf,109,2
5794,pdf,108,0
5795,pdf,44,1
5796,pdf,72,0
5797,pdf,102,0
5798,pdf,63,1
5799,pdf,120,2
5800,pdf,119,1
5801,pdf,101,0
5802,pdf,79,1
5803,pdf,66,1
5804,pdf,58,0
5805,pdf,99,1
5806,pdf,84,0
5807,pdf,74,0
5808,pdf,89,1
5809,pdf,73,0
5810,pdf,106,0
5811,pdf,62,1
5812,pdf,76,1
5813,pdf,63,0
5814,pdf,75,2
5815,pdf,120,0
5816,pdf,43,0
5817,pdf,77,2
5818,pdf,88,1
5819,pdf,92,1
5820,pdf,94,1
5821,pdf,93,1
5822,pdf,66,1
5823,pdf,114,2
5824,pdf,113,1
5825,pdf,59,0
5826,pdf,42,2
5827,pdf,40,2
5828,pdf,40,2
5829,pdf,49,2
5830,pdf,110,2
5831,pdf,60,0
5832,pdf,115,1
5833,pdf,90,2
5834,pdf,96,1
5835,pdf,110,2
5836,pdf,45,2
5837,pdf,111,2
5838,pdf,114,1
5839,pdf,40,2
5840,pdf,43,0
5841,pdf,77,1
5842,pdf,62,2
5843,pdf,58,0
5844,pdf,89,0
5845,pdf,75,0
5846,pdf,95,1
5847,pdf,118,0
5848,pdf,87,2
5849,pdf,110,2
5850,pdf,105,1
5851,pdf,59,0
5852,pdf,41,1
5853,pdf,98,1
5854,pdf,106,1
5855,pdf,62,0
5856,pdf,116,1
5857,pdf,95,2
5858,pdf,43,0
5859,pdf,66,2
5860,pdf,42,2
5861,pdf,97,2
5862,pdf,100,0
5863,pdf,61,1
5864,pdf,72,1
5865,pdf,68,1
5866,pdf,68,2
5867,pdf,42,2
5868,pdf,90,1
5869,pdf,99,0
5870,pdf,65,0
5871,pdf,41,1
5872,pdf,76,1
5873,pdf,56,1
5874,pdf,57,2
5875,pdf,80,2
5876,pdf,90,2
5877,pdf,97,2
5878,pdf,103,0
5879,pdf,69,0
5880,pdf,106,1
5881,pdf,102,1
5882,pdf,51,0
5883,pdf,54,2
5884,pdf,80,0
5885,pdf,82,2
5886,pdf,98,2
5887,pdf,40,0
5888,pdf,117,1
5889,pdf,66,1
5890,pdf,46,1
5891,pdf,83,1
5892,pdf,89,2
5893,pdf,92,2
5894,pdf,92,0
5895,pdf,46,0
5896,pdf,80,2
5897,pdf,40,1
5898,pdf,101,1
5899,pdf,65,1
5900,pdf,109,0
5901,pdf,40,1
5902,pdf,88,2
5903,pdf,66,1
5904,pdf,59,0
5905,pdf,60,0
5906,pdf,107,1
5907,pdf,49,0
5908,pdf,45,2
5909,pdf,58,2
5910,pdf,40,0
5911,pdf,115,1
5912,pdf,119,0
5913,pdf,68,0
5914,pdf,47,2
5915,pdf,86,0
5916,pdf,117,2
5917,pdf,68,1
5918,pdf,84,1
5919,pdf,56,2
5920,pdf,49,2
5921,pdf,66,1
5922,pdf,102,0
5923,pdf,98,0
5924,pdf,94,2
5925,pdf,75,0
5926,pdf,87,1
5927,pdf,114,2
5928,pdf,109,2
5929,pdf,56,2
5930,pdf,75,0
5931,pdf,119,0
5932,pdf,77,0
5933,pdf,80,0
5934,pdf,63,0
5935,pdf,77,1
5936,pdf,45,2
5937,pdf,42,1
5938,pdf,54,1
5939,pdf,108,2
5940,pdf,61,1
5941,pdf,118,2
5942,pdf,84,0
5943,pdf,116,2
5944,pdf,81,2
5945,pdf,71,1
5946,pdf,57,1
5947,pdf,56,2
5948,pdf,71,2
5949,pdf,74,0
5950,pdf,112,1
5951,pdf,45,0
5952,pdf,85,0
5953,pdf,61,0
5954,pdf,85,0
5955,pdf,59,1
5956,pdf,117,1
5957,pdf,94,0
5958,pdf,105,1
5959,pdf,97,1
5960,pdf,91,0
5961,pdf,55,2
5962,pdf,82,2
5963,pdf,70,0
5964,pdf,70,0
5965,pdf,78,2
5966,pdf,93,1
5967,pdf,65,1
5968,pdf,73,2
5969,pdf,80,1
5970,pdf,109,0
5971,pdf,120,2
5972,pdf,115,0
5973,pdf,103,1
5974,pdf,75,0
5975,pdf,99,0
5976,pdf,103,0
5977,pdf,71,1
5978,pdf,68,0
5979,pdf,93,2
5980,pdf,118,2
5981,pdf,94,1
5982,pdf,78,0
5983,pdf,68,0
5984,pdf,109,0
5985,pdf,116,0
5986,pdf,52,1
5987,pdf,83,1
5988,pdf,65,2
5989,pdf,77,1
5990,pdf,107,1
5991,pdf,89,1
5992,pdf,96,1
5993,pdf,66,1
5994,pdf,102,0
5995,pdf,85,1
5996,pdf,44,2
5997,pdf,72,1
5998,pdf,72,1
5999,pdf,101,1
6000,pdf,49,1
6001,pdf,116,1
6002,pdf,79,0
6003,pdf,68,0
6004,pdf,49,2
6005,pdf,101,1
6006,pdf,43,2
6007,pdf,48,1
6008,pdf,61,2
6009,pdf,75,2
6010,pdf,98,1
6011,pdf,43,1
6012,pdf,51,2
6013,pdf,120,2
6014,pdf,52,2
6015,pdf,115,0
6016,pdf,79,2
6017,pdf,67,0
6018,pdf,93,1
6019,pdf,75,2
6020,pdf,86,0
6021,pdf,98,0
6022,pdf,109,0
6023,pdf,120,1
6024,pdf,46,0
6025,pdf,74,0
6026,pdf,77,1
6027,pdf,108,1
6028,pdf,72,0
6029,pdf,115,2
6030,pdf,41,2
6031,pdf,81,2
6032,pdf,55,1
6033,pdf,71,1
6034,pdf,53,0
6035,pdf,55,2
6036,pdf,93,1
6037,pdf,85,0
6038,pdf,81,1
6039,pdf,80,2
6040,pdf,81,1
6041,pdf,60,2
6042,pdf,95,2
6043,pdf,97,0
6044,pdf,108,0
6045,pdf,96,0
6046,pdf,90,2
6047,pdf,45,1
6048,pdf,117,0
6049,pdf,67,0
6050,pdf,90,0
6051,pdf,120,2
6052,pdf,63,2
6053,pdf,51,1
6054,pdf,72,2
6055,pdf,80,0
6056,pdf,100,2
6057,pdf,51,2
6058,pdf,68,0
6059,pdf,111,1
6060,pdf,49,2
6061,pdf,112,0
6062,pdf,65,0
6063,pdf,40,0
6064,pdf,61,1
6065,pdf,51,0
6066,pdf,55,2
6067,pdf,51,0
6068,pdf,98,1
6069,pdf,101,2
6070,pdf,59,2
6071,pdf,114,1
6072,pdf,116,2
6073,pdf,97,0
6074,pdf,56,2
6075,pdf,102,2
6076,pdf,62,0
6077,pdf,92,1
6078,pdf,59,1
6079,pdf,112,0
6080,pdf,105,1
6081,pdf,87,1
6082,pdf,60,1
6083,pdf,110,1
6084,pdf,118,2
6085,pdf,42,2
6086,pdf,105,1
6087,pdf,57,2
6088,pdf,72,0
6089,pdf,114,0
6090,pdf,87,1
6091,pdf,98,2
6092,pdf,88,1
6093,pdf,53,0
6094,pdf,54,1
6095,pdf,46,1
6096,pdf,55,0
6097,pdf,52,2
6098,pdf,109,0
6099,pdf,120,0
6100,pdf,105,2
6101,pdf,91,2
6102,pdf,49,0
6103,pdf,106,2
6104,pdf,64,1
6105,pdf,60,0
6106,pdf,46,0
6107,pdf,55,1
6108,pdf,108,0
6109,pdf,109,2
6110,pdf,50,0
6111,pdf,41,1
6112,pdf,79,2
6113,pdf,81,2
6114,pdf,41,1
6115,pdf,111,2
6116,pdf,58,2
6117,pdf,47,0
6118,pdf,118,2
6119,pdf,95,2
6120,pdf,66,1
6121,pdf,119,2
6122,pdf,57,0
6123,pdf,103,1
6124,pdf,116,2
6125,pdf,40,2
6126,pdf,93,0
6127,pdf,60,1
6128,pdf,49,0
6129,pdf,94,1
6130,pdf,105,0
6131,pdf,48,2
6132,pdf,45,1
6133,pdf,71,0
6134,pdf,94,0
6135,pdf,66,1
6136,pdf,57,0
6137,pdf,105,1
6138,pdf,106,2
6139,pdf,92,0
6140,pdf,81,2
6141,pdf,83,0
6142,pdf,77,2
6143,pdf,89,2
6144,pdf,60,2
6145,pdf,96,0
6146,pdf,105,1
6147,pdf,119,0
6148,pdf,111,0
6149,pdf,42,0
6150,pdf,63,0
6151,pdf,113,0
6152,pdf,99,1
6153,pdf,88,0
6154,pdf,60,0
6155,pdf,96,0
6156,pdf,80,2
6157,pdf,112,1
6158,pdf,64,0
6159,pdf,107,1
6160,pdf,92,1
6161,pdf,47,0
6162,pdf,75,1
6163,pdf,120,1
6164,pdf,89,0
6165,pdf,115,1
6166,pdf,89,1
6167,pdf,111,1
6168,pdf,80,2
6169,pdf,55,2
6170,pdf,116,0
6171,pdf,100,1
6172,pdf,98,1
6173,pdf,51,1
6174,pdf,73,1
6175,pdf,120,2
6176,pdf,43,1
6177,pdf,63,2
6178,pdf,40,0
6179,pdf,47,0
6180,pdf,117,0
6181,pdf,69,0
6182,pdf,97,1
6183,pdf,78,0
6184,pdf,99,1
6185,pdf,51,0
6186,pdf,112,0
6187,pdf,115,2
6188,pdf,70,1
6189,pdf,91,1
6190,pdf,91,2
6191,pdf,74,2
6192,pdf,102,2
6193,pdf,71,1
6194,pdf,63,0
6195,pdf,61,0
6196,pdf,42,2
6197,pdf,84,1
6198,pdf,61,1
6199,pdf,51,0
6200,pdf,63,0
6201,pdf,64,0
6202,pdf,97,0
6203,pdf,93,0
6204,pdf,62,0
6205,pdf,91,1
6206,pdf,104,0
6207,pdf,50,0
6208,pdf,95,1
6209,pdf,82,0
6210,pdf,83,1
6211,pdf,103,2
6212,pdf,84,0
6213,pdf,98,1
6214,pdf,77,1
6215,pdf,85,0
6216,pdf,101,2
6217,pdf,86,1
6218,pdf,46,1
6219,pdf,48,1
6220,pdf,59,1
6221,pdf,100,2
6222,pdf,98,0
6223,pdf,77,1
6224,pdf,89,2
6225,pdf,41,0
6226,pdf,79,0
6227,pdf,60,1
6228,pdf,68,1
6229,pdf,51,0
6230,pdf,61,2
6231,pdf,77,2
6232,pdf,51,0
6233,pdf,50,1
6234,pdf,110,0
6235,pdf,110,1
6236,pdf,114,0
6237,pdf,72,1
6238,pdf,57,0
6239,pdf,49,2
6240,pdf,103,2
6241,pdf,50,1
6242,pdf,90,2
6243,pdf,49,2
6244,pdf,64,2
6245,pdf,65,1
6246,pdf,40,1
6247,pdf,82,0
6248,pdf,61,0
6249,pdf,40,2
6250,pdf,75,2
6251,pdf,65,0
6252,pdf,75,2
6253,pdf,105,0
6254,pdf,92,1
6255,pdf,54,2
6256,pdf,118,2
6257,pdf,107,1
6258,pdf,109,2
6259,pdf,94,0
6260,pdf,79,2
6261,pdf,84,2
6262,pdf,104,2
6263,pdf,42,0
6264,pdf,60,2
6265,pdf,42,2
6266,pdf,78,2
6267,pdf,101,2
6268,pdf,99,0
6269,pdf,56,2
6270,pdf,90,0
6271,pdf,72,1
6272,pdf,41,2
6273,pdf,60,1
6274,pdf,117,0
6275,pdf,55,0
6276,pdf,69,0
6277,pdf,106,1
6278,pdf,46,1
6279,pdf,62,2
6280,pdf,109,0
6281,pdf,69,1
6282,pdf,90,2
6283,pdf,74,0
6284,pdf,116,0
6285,pdf,44,1
6286,pdf,75,1
6287,pdf,50,0
6288,pdf,87,2
6289,pdf,89,2
6290,pdf,61,2
6291,pdf,78,1
6292,pdf,117,0
6293,pdf,59,0
6294,pdf,50,1
6295,pdf,50,0
6296,pdf,64,2
6297,pdf,47,1
6298,pdf,71,1
6299,pdf,60,1
6300,pdf,55,0
6301,pdf,94,1
6302,pdf,92,1
6303,pdf,100,1
6304,pdf,49,2
6305,pdf,62,0
6306,pdf,95,0
6307,pdf,105,1
6308,pdf,73,1
6309,pdf,42,0
6310,pdf,72,0
6311,pdf,64,1
6312,pdf,45,0
6313,pdf,47,2
6314,pdf,43,1
6315,pdf,107,2
6316,pdf,101,0
6317,pdf,117,2
6318,pdf,65,2
6319,pdf,68,1
6320,pdf,77,0
6321,pdf,110,2
6322,pdf,71,0
6323,pdf,106,2
6324,pdf,117,1
6325,pdf,120,0
6326,pdf,43,2
6327,pdf,47,1
6328,pdf,106,0
6329,pdf,105,0
6330,pdf,79,0
6331,pdf,41,2
6332,pdf,112,1
6333,pdf,89,1
6334,pdf,74,0
6335,pdf,115,2
6336,pdf,47,0
6337,pdf,41,0
6338,pdf,54,2
6339,pdf,96,0
6340,pdf,73,2
6341,pdf,76,2
6342,pdf,72,1
6343,pdf,50,0
6344,pdf,107,0
6345,pdf,115,1
6346,pdf,98,1
6347,pdf,49,2
6348,pdf,41,1
6349,pdf,115,0
6350,pdf,59,0
6351,pdf,106,2
6352,pdf,80,1
6353,pdf,87,1
